CVPacketSize60,UniqSrcIps32,RSTCount60
1.612275215,19,0
1.612275215,19,0
1.610887338,18,0
1.610887338,18,0
1.608360969,17,0
1.601592553,17,0
1.629352565,17,0
1.629877993,17,0
1.627891239,17,0
1.627739131,17,0
1.629519103,18,0
1.581580029,19,0
1.583661482,18,0
1.589057302,19,0
1.545361266,20,0
1.538391321,19,0
1.544848517,19,0
1.569744669,18,0
1.439412517,18,0
1.435370213,18,0
1.435333104,18,0
1.442270643,20,0
1.435232521,20,0
1.433147503,20,0
1.427443018,20,0
1.423697707,20,0
1.417797902,20,0
1.336661064,20,0
1.34565706,20,0
1.350657609,20,0
1.41249002,22,0
1.425871616,22,0
1.423154263,22,0
1.430729832,22,0
1.435136373,22,0
1.440293662,23,0
1.452542663,23,0
1.460040687,23,0
1.472991574,23,0
1.472337746,24,0
1.495658246,21,0
1.502732145,20,0
1.514261177,20,0
1.521266267,21,0
1.52044042,21,0
1.525410875,21,0
1.532191647,21,0
1.538444231,21,0
1.615230412,21,0
1.64267938,21,0
1.646904341,19,0
1.648195825,19,0
1.653136691,19,0
1.654271559,17,0
1.658958763,18,0
1.66295544,18,0
1.666980962,18,0
1.668009228,18,0
1.665988535,18,0
1.668348443,18,0
1.67241477,18,0
1.674799785,18,0
1.679607309,18,0
1.681678838,18,0
1.695869793,18,0
1.705594942,18,0
1.649854484,17,0
1.650891759,17,0
1.664512117,17,0
1.668010015,17,0
1.670022326,16,0
1.675681847,15,0
1.680866058,15,0
1.672058183,15,0
1.694756139,17,0
1.69546424,17,0
1.681335101,17,0
1.666899799,17,0
1.67023607,17,0
1.673811858,17,0
1.678453494,17,0
1.678898095,15,0
1.681264391,15,0
1.680901538,15,0
1.684926493,15,0
1.692504523,15,0
1.694177734,14,0
1.689108781,14,0
1.68290061,14,0
1.677676996,14,0
1.63860195,14,0
1.628836059,16,0
1.625417941,16,0
1.620922911,16,0
1.616192503,16,0
1.614940336,16,0
1.587104779,16,0
1.580512091,16,0
1.563758594,16,0
1.560304527,16,0
1.538667239,16,0
1.538533201,16,0
1.537743974,16,0
1.532560224,16,0
1.533745554,16,0
1.528752506,14,0
1.631845613,13,0
1.63815253,14,0
1.597662569,17,0
1.564165533,17,0
1.561246744,17,0
1.559282283,17,0
1.553929553,17,0
1.556017496,17,0
1.56273147,18,0
1.573526402,18,0
1.574139159,18,0
1.573819422,18,0
1.574074936,18,0
1.653572625,20,0
1.653572625,20,0
1.651418837,20,0
1.690569326,21,0
1.689647424,21,0
1.682559833,21,0
1.670683166,21,0
1.662416516,21,0
1.652618468,22,0
1.646381605,22,0
1.645982435,22,0
1.647737735,21,0
1.647002237,21,0
1.645295177,22,0
1.646926214,22,0
1.650418892,22,0
1.655144835,22,0
1.657307741,22,0
1.657658269,22,0
1.658461163,22,0
1.65735755,21,0
1.656246298,21,0
1.65458525,21,0
1.655857424,22,0
1.657667524,22,0
1.659105259,22,0
1.658764089,22,0
1.660723243,21,0
1.662071123,21,0
1.661197064,19,0
1.662444285,19,0
1.663983002,19,0
1.662769276,21,0
1.658650795,21,0
1.654164511,21,0
1.650254532,21,0
1.644544307,22,0
1.640247945,22,0
1.633104733,21,0
1.627373983,25,0
1.616635726,23,0
1.60908907,23,0
1.599413804,23,0
1.58973512,21,0
1.58973512,21,0
1.590858723,23,0
1.591979168,23,0
1.607468221,24,0
1.610934578,24,0
1.613879608,24,0
1.613879608,22,0
1.617253701,22,0
1.62785956,24,0
1.628297488,24,0
1.627994828,24,0
1.615575186,24,0
1.618969685,24,0
1.613051866,25,0
1.611327721,25,0
1.622079777,25,0
1.647966241,25,0
1.645457765,25,0
1.650902115,25,0
1.641834644,25,0
1.64172372,23,0
1.642002575,22,0
1.619150593,22,0
1.619625697,22,0
1.603178683,22,0
1.603178683,22,0
1.603230106,21,0
1.602151594,19,0
1.604206444,16,0
1.607034132,16,0
1.606077512,16,0
1.603327851,16,0
1.603323687,16,0
1.618133688,17,0
1.626247907,17,0
1.627330882,17,0
1.628802984,17,0
1.630517476,17,0
1.631313177,18,0
1.629870726,18,0
1.629954282,18,0
1.62959824,18,0
1.63024118,18,0
1.633878063,21,0
1.632375905,21,0
1.632204313,20,0
1.631162025,19,0
1.630621474,19,0
1.629487074,19,0
1.627426291,18,0
1.628132879,18,0
1.629333592,18,0
1.635277469,22,0
1.636335474,21,0
1.627346284,21,0
1.597257217,21,0
1.568855761,21,0
1.571459557,22,0
1.576866703,22,0
1.585518231,24,0
1.598615976,24,0
1.598879548,24,0
1.599041737,23,0
1.598147342,23,0
1.598045504,23,0
1.591806835,22,0
1.590344025,21,0
1.588819132,21,0
1.547897098,21,0
1.548827085,21,0
1.550359993,19,0
1.550359993,19,0
1.537750516,21,0
1.509615049,21,0
1.50992183,21,0
1.504759585,20,0
1.494042889,18,0
1.482959551,18,0
1.478824074,18,0
1.478742059,18,0
1.475627702,18,0
1.476621269,18,0
1.478629802,18,0
1.480532062,18,0
1.480869567,17,0
1.481206053,17,0
1.48152107,17,0
1.481536217,17,0
1.480066717,17,0
1.476918754,17,0
1.475244078,17,0
1.526152393,17,0
1.568630808,16,0
1.546657516,17,0
1.503632907,17,0
1.512191929,17,0
1.508285981,16,0
1.506516775,16,0
1.518499044,16,0
1.57276583,16,0
1.57282373,16,0
1.578829116,17,0
1.590707138,17,0
1.573814913,17,0
1.57358291,16,0
1.571454469,16,0
1.59033371,16,0
1.599194336,18,0
1.615475336,18,0
1.620943727,15,0
1.631328365,15,0
1.631898633,17,0
1.604628684,18,0
1.612774455,18,0
1.612969371,18,0
1.617106006,18,0
1.616920406,18,0
1.612252493,18,0
1.633334097,20,0
1.625899991,20,0
1.609705906,20,0
1.608829733,20,0
1.64425215,20,0
1.651189651,20,0
1.640410783,17,0
1.6250038,17,0
1.604250726,17,0
1.584220146,17,0
1.566073468,17,0
1.550075122,19,0
1.538203691,19,0
1.522221928,19,0
1.493322814,19,0
1.476771525,18,0
1.463350587,17,0
1.450352052,17,0
1.444093008,19,0
1.429449482,19,0
1.424008776,21,0
1.429900298,21,0
1.435231461,19,0
1.445806124,19,0
1.462897095,19,0
1.463106225,19,0
1.462054565,19,0
1.430196916,19,0
1.420224983,20,0
1.414093665,20,0
1.414389057,20,0
1.416178436,19,0
1.425419074,16,0
1.432936991,16,0
1.439470624,16,0
1.43882153,19,0
1.453648161,20,0
1.452309698,20,0
1.445054082,20,0
1.444483404,20,0
1.427452602,20,0
1.435668297,20,0
1.434995062,21,0
1.432017398,21,0
1.419141699,21,0
1.435610916,23,0
1.449103054,23,0
1.449452694,24,0
1.435025502,24,0
1.42966017,24,0
1.428481387,23,0
1.422245532,24,0
1.411224581,22,0
1.410181758,22,0
1.410400868,24,0
1.396745232,26,0
1.395883076,26,0
1.394895247,26,0
1.396674844,26,0
1.399281179,26,0
1.400359657,29,0
1.406284287,30,0
1.406308916,30,0
1.405572809,30,0
1.420973961,30,0
1.436435982,30,0
1.453452443,30,0
1.457802173,30,0
1.477968219,29,0
1.497348964,28,0
1.512196827,28,0
1.527234733,28,0
1.540354924,28,0
1.569177193,28,0
1.616864042,30,0
1.63928525,30,0
1.654433875,30,0
1.671500252,29,0
1.674652982,33,0
1.691957069,32,0
1.700764945,33,0
1.695864984,33,0
1.694239457,35,0
1.684183924,35,0
1.672022155,35,0
1.680731372,34,0
1.68764593,33,0
1.717123332,32,0
1.716736121,32,0
1.711934122,34,0
1.712036841,34,0
1.712504934,33,0
1.701889391,32,0
1.698831453,28,0
1.699797409,27,0
1.699430751,27,0
1.687024937,26,0
1.690232581,26,0
1.68503096,26,0
1.68527646,24,0
1.688184498,24,0
1.68938361,24,0
1.688379347,24,0
1.688219612,24,0
1.690428315,24,0
1.68019028,28,0
1.66594176,27,0
1.668141328,26,0
1.662244085,27,0
1.663998148,28,0
1.669181554,30,0
1.673409584,29,0
1.678257097,27,0
1.683675,27,0
1.685615854,27,0
1.663305285,27,0
1.68575666,28,0
1.685281537,29,0
1.683975552,29,0
1.686220508,30,0
1.688090234,30,0
1.68910903,31,0
1.691315334,31,0
1.689888775,28,0
1.689460236,28,0
1.693200181,28,0
1.711951728,28,0
1.70442977,28,0
1.706993109,28,0
1.708383689,28,0
1.708826065,29,0
1.709765897,29,0
1.70706541,29,0
1.700554282,28,0
1.683052613,28,0
1.678514851,28,0
1.688495913,30,0
1.688637604,28,0
1.674925132,26,0
1.670782514,27,0
1.670962976,25,0
1.672151491,25,0
1.669392601,24,0
1.676702206,22,0
1.681213714,23,0
1.675875509,23,0
1.668568578,25,3
1.662533182,25,3
1.659513067,25,3
1.658734345,23,3
1.642612572,23,3
1.640411006,22,3
1.640411006,22,3
1.640290539,20,3
1.642944211,21,3
1.639722483,21,3
1.637674593,21,3
1.633548303,21,3
1.63158782,22,3
1.642367639,21,3
1.639256084,21,3
1.637612524,21,3
1.636388219,19,3
1.638362934,21,3
1.640822412,21,3
1.628776812,21,4
1.628328496,21,4
1.628476866,21,4
1.627397067,21,4
1.627113279,21,4
1.616325434,21,4
1.612636663,18,4
1.606831248,18,4
1.597920853,17,4
1.594138377,17,4
1.59394108,17,4
1.548076645,16,4
1.542219292,15,4
1.52184397,15,4
1.430344569,15,4
1.428229052,15,4
1.41385953,15,4
1.412266431,15,4
1.41627981,15,4
1.417318553,15,4
1.410159569,16,4
1.461422781,20,4
1.488546795,24,4
1.51385273,25,4
1.512244975,27,4
1.512079045,26,4
1.513393886,27,4
1.558992259,28,4
1.567680415,28,4
1.570132586,28,4
1.574516761,25,4
1.555433897,25,4
1.55456283,26,4
1.55539829,26,4
1.565171391,27,4
1.565242529,27,4
1.56367036,27,4
1.563305771,28,4
1.558721121,29,4
1.549410511,29,8
1.560171622,31,8
1.571926004,32,5
1.574100827,31,5
1.574267752,30,5
1.576586165,30,5
1.577552852,32,5
1.578255071,32,5
1.580786156,32,5
1.584491511,33,5
1.588359556,33,5
1.591468541,33,5
1.593771511,33,5
1.592879863,34,5
1.592069994,31,5
1.585413224,31,5
1.584379122,30,5
1.58829231,29,5
1.591280143,28,5
1.587492284,28,5
1.58455226,28,5
1.584444849,27,4
1.585124585,25,4
1.583791308,25,4
1.585837181,25,4
1.585520196,25,4
1.582302556,25,4
1.580127658,25,4
1.579714995,24,4
1.581312592,24,4
1.581593303,24,4
1.583222076,24,4
1.583834096,25,4
1.584675892,22,4
1.59238618,22,4
1.592850236,23,4
1.593461722,23,4
1.595061825,22,4
1.597609261,23,4
1.597408586,23,4
1.598731734,23,4
1.6019067,22,4
1.598091461,22,4
1.592009757,22,4
1.592765953,25,4
1.596721574,25,4
1.59555229,26,4
1.594368622,25,4
1.565164868,25,4
1.548074766,25,4
1.547682174,25,4
1.543470559,25,4
1.543470559,25,4
1.542441885,25,4
1.543134502,25,4
1.529254102,25,4
1.528378861,26,4
1.528302586,27,4
1.562272846,28,4
1.583239088,29,4
1.58309459,29,0
1.571832396,29,0
1.552156145,29,0
1.550021729,29,0
1.549706634,29,0
1.546739191,28,0
1.546099405,28,0
1.546732427,26,0
1.544453388,25,0
1.542179281,25,0
1.525130878,25,0
1.525288099,27,0
1.522313464,27,0
1.524583532,28,0
1.526563058,28,0
1.527374791,28,0
1.528172225,26,0
1.514817621,21,0
1.503323435,20,0
1.503087178,20,0
1.507002186,22,0
1.519025043,22,0
1.516130836,22,0
1.515483235,22,0
1.51364251,22,0
1.513055086,22,0
1.515765659,22,0
1.515448251,22,0
1.515003589,22,0
1.524416244,22,0
1.528803289,20,0
1.528179075,17,1
1.528444061,17,2
1.534471451,18,2
1.550727168,21,3
1.562772702,21,3
1.567228033,21,4
1.563694505,21,4
1.564239931,22,4
1.564742798,23,4
1.565681143,24,4
1.564258152,24,4
1.562641655,23,4
1.562298893,23,4
1.552988979,23,4
1.542061852,23,4
1.547740959,24,4
1.549294773,24,4
1.576341418,25,4
1.57557114,25,4
1.574128399,25,4
1.57989804,27,4
1.578913036,25,4
1.584425588,25,4
1.583041093,25,4
1.587892328,25,4
1.587594327,25,4
1.590539598,25,4
1.529890016,25,4
1.395329733,25,4
1.394961805,25,4
1.395522026,25,4
1.394529308,25,4
1.465633539,25,4
1.466372348,25,4
1.468725849,25,4
1.46798915,24,4
1.467827835,23,4
1.467660572,22,4
1.4648054,22,4
1.464858997,21,4
1.464823612,20,4
1.481667238,19,4
1.48072038,18,4
1.476360598,19,4
1.474045213,21,4
1.474692438,21,4
1.470455085,21,4
1.471493374,21,4
1.476214152,21,4
1.474481984,20,4
1.43101097,20,4
1.433334141,20,10
1.43995691,21,10
1.442370313,21,10
1.443945036,21,10
1.454935809,21,10
1.460513237,21,10
1.461321937,21,10
1.461211186,22,10
1.434421305,23,10
1.43627142,23,9
1.43371218,21,8
1.430956396,21,8
1.343455375,21,7
1.339139118,20,7
1.320441801,21,6
1.324513549,20,6
1.366478254,21,6
1.365457561,21,6
1.360988515,21,6
1.35836845,21,6
1.364240941,21,6
1.360116848,21,6
1.311862079,21,6
1.31117412,21,6
1.312969676,21,6
1.314051836,21,6
1.194377285,22,6
1.194853861,22,6
1.264167224,23,6
1.261418674,23,6
1.360248557,25,6
1.356981414,25,6
1.361496017,24,6
1.443433946,27,6
1.445708908,27,6
1.447363587,27,6
1.456109974,28,6
1.453260601,28,7
1.525886398,29,7
1.527595264,29,7
1.561163217,31,7
1.538048035,32,7
1.53505581,32,7
1.534431186,32,7
1.534903039,32,7
1.537567284,32,8
1.539680961,32,8
1.575879813,34,8
1.580038139,31,8
1.588853737,32,8
1.595895596,35,8
1.611329799,34,8
1.620580993,34,8
1.624021928,33,8
1.627178535,33,8
1.634426199,33,8
1.63456392,33,8
1.659498899,33,8
1.662886156,33,8
1.66457082,33,8
1.666618204,33,2
1.675774535,34,2
1.655942919,33,2
1.651586087,33,2
1.664136243,35,2
1.65935595,34,2
1.659907811,34,2
1.658419595,34,2
1.659873168,34,2
1.662738771,34,2
1.665431393,34,2
1.66742176,34,2
1.669842246,34,2
1.672558802,34,2
1.674174835,33,2
1.671915024,32,2
1.669176262,33,3
1.668244976,33,3
1.671537636,32,3
1.676268789,28,3
1.671414357,28,3
1.672642488,28,3
1.673828636,28,3
1.681259278,28,3
1.678681839,26,3
1.676404798,26,3
1.675650787,26,3
1.677605431,27,3
1.673934956,26,3
1.674005931,23,3
1.67760242,23,3
1.677416714,23,3
1.677196839,23,3
1.679977111,25,3
1.681412218,25,3
1.682281171,25,3
1.68098347,25,3
1.67877293,25,2
1.676785166,25,2
1.681355427,23,2
1.688414167,23,2
1.697162648,23,2
1.709954286,23,2
1.718107423,23,2
1.721321851,25,2
1.721619026,25,1
1.721117537,25,1
1.718320394,24,1
1.716911929,23,1
1.710339417,23,1
1.701084064,23,1
1.686439645,22,1
1.678633675,22,1
1.675527466,24,1
1.673034734,24,1
1.672000108,23,1
1.670402057,22,1
1.669996788,20,2
1.669621662,20,3
1.668437702,20,4
1.668009888,23,4
1.660832499,24,5
1.672015163,25,5
1.671573004,25,5
1.675100417,27,5
1.673494195,25,6
1.672110338,25,6
1.669626092,25,6
1.667980898,27,6
1.66777704,27,6
1.667006444,27,6
1.665183262,27,6
1.664562351,27,7
1.661960782,27,7
1.661267047,27,7
1.661183267,27,7
1.650334591,25,6
1.649761916,25,6
1.649507971,26,6
1.646327498,26,6
1.648754953,26,6
1.650501467,27,6
1.65204699,26,6
1.645384783,26,6
1.64586515,26,6
1.64699617,26,6
1.646459075,26,6
1.644913577,26,6
1.643412379,26,6
1.643563936,26,6
1.643428496,26,6
1.642226543,26,6
1.641429752,25,6
1.638983303,25,6
1.637699857,24,6
1.635419358,22,6
1.634041578,22,6
1.635015039,22,6
1.631490497,22,6
1.627546243,22,6
1.619964269,21,6
1.610105644,21,6
1.601713061,19,6
1.592463622,18,6
1.58940814,15,6
1.5880166,15,6
1.586196415,15,6
1.584629962,15,6
1.583394304,15,6
1.584462108,17,6
1.580327362,17,6
1.581982632,21,6
1.583598543,20,6
1.580330546,18,6
1.575872873,18,6
1.57544812,16,6
1.57436729,16,6
1.57276138,18,5
1.574189243,18,4
1.574012285,18,3
1.571751085,18,3
1.571668924,16,2
1.562275123,16,2
1.562275123,16,2
1.559537439,18,2
1.559546344,18,1
1.561710131,18,1
1.561958514,18,1
1.552819072,19,1
1.536972852,19,1
1.493061884,19,1
1.494490104,19,1
1.490942321,19,0
1.490867294,19,0
1.489461929,19,0
1.491454347,19,0
1.532109112,22,0
1.531927452,22,0
1.529900643,22,0
1.530011392,23,0
1.523341701,25,0
1.514327536,23,0
1.477939237,23,0
1.319866143,21,0
1.326277767,21,0
1.369706258,19,0
1.376855618,19,0
1.434023448,22,0
1.433844275,22,0
1.433429718,22,0
1.43567309,22,0
1.438976976,22,0
1.441059364,22,0
1.444223776,22,0
1.446011667,22,0
1.451769953,22,0
1.524249283,21,0
1.531163765,21,0
1.536995327,19,0
1.538202143,19,0
1.542389054,19,0
1.546010723,19,0
1.547829335,19,0
1.549584817,19,0
1.550430713,19,0
1.552265125,19,0
1.563244544,20,0
1.564908775,20,0
1.563060497,17,0
1.584891286,18,0
1.60705169,18,0
1.580409581,18,0
1.594657231,18,0
1.602184304,18,0
1.601674864,18,0
1.601674864,18,0
1.605960211,18,0
1.608052063,18,0
1.604237802,18,0
1.601997451,15,0
1.604751447,15,0
1.604751447,15,0
1.60492231,15,0
1.627646527,17,0
1.685528482,17,0
1.688403975,15,0
1.688083855,15,0
1.688915823,15,0
1.690515474,18,0
1.692255578,18,0
1.693042553,18,0
1.696806674,20,0
1.704099308,23,0
1.704767143,23,0
1.706735675,23,0
1.712290346,23,0
1.744090053,23,0
1.751869621,23,0
1.754133363,22,0
1.75549518,20,0
1.756948801,20,0
1.7542014,20,0
1.754197403,21,0
1.755941175,21,0
1.748885282,21,0
1.740275225,21,0
1.736575558,23,0
1.722017527,23,0
1.727585864,23,0
1.73090539,23,0
1.730753139,23,0
1.727686203,23,0
1.727268965,23,0
1.722176641,23,0
1.722000702,23,0
1.717340806,23,0
1.667690799,21,0
1.663518337,21,0
1.659132241,21,0
1.655668931,21,0
1.656245789,20,0
1.656493097,20,0
1.654280002,20,0
1.656346497,17,0
1.656275922,15,0
1.657036936,15,0
1.649619083,15,0
1.650405483,15,0
1.654748214,16,0
1.638082826,16,0
1.616968212,16,0
1.612026359,16,0
1.612204276,16,0
1.610153066,16,0
1.610597203,16,0
1.610859325,16,0
1.60715337,16,0
1.608891842,17,0
1.607229988,17,0
1.609166108,17,0
1.604023325,17,0
1.603184049,17,0
1.606887974,17,0
1.585995861,15,0
1.22600368,15,0
1.219356236,15,0
1.223037922,15,0
1.222779213,15,0
1.216410731,15,0
1.217754584,13,0
1.218514983,13,0
1.211080902,13,0
0.849631962,15,0
0.853274827,16,0
0.852221769,16,0
0.856299706,17,0
0.847100826,17,0
0.844318274,17,0
0.843931989,17,0
0.844337426,17,0
0.845772677,19,0
0.847731134,19,0
0.788268588,18,0
0.493833151,18,0
0.494618344,18,0
0.495588478,17,0
1.098157526,19,0
1.245017277,19,0
1.276047989,19,0
1.277055971,19,0
1.272931138,19,0
1.275372699,19,0
1.275425583,19,0
1.275820718,19,0
1.273038749,19,0
1.270438805,19,0
1.270930274,19,0
1.269200484,19,0
1.268907845,17,0
1.268236384,17,0
1.265161123,17,0
1.260605466,18,0
1.266354094,18,0
1.274223624,18,0
1.385801574,18,0
1.500023342,19,0
1.50427832,19,0
1.508602492,18,0
1.512310734,18,0
1.517872251,18,0
1.524889103,19,0
1.534566493,19,0
1.542624009,19,0
1.546173562,19,0
1.55140891,19,0
1.555805771,19,0
1.561763542,19,0
1.566827516,19,0
1.574756995,19,0
1.581460388,19,0
1.589637449,19,0
1.594813522,19,0
1.59479445,19,0
1.601451539,19,0
1.608081597,18,0
1.617272902,18,0
1.621706953,18,0
1.641970024,19,0
1.669935559,20,0
1.679695062,20,0
1.686105429,20,0
1.6964532,20,0
1.701388985,20,0
1.704920622,19,0
1.712256354,19,0
1.717847775,20,0
1.719051773,22,0
1.726058004,22,0
1.736694981,20,0
1.744900389,20,0
1.750251576,20,0
1.75924572,19,0
1.771274999,19,0
1.777780552,19,0
1.791995538,19,0
1.80015399,19,0
1.767464252,19,0
1.782251312,19,0
1.80291709,19,0
1.817071619,19,0
1.860895343,18,0
1.876477571,18,0
1.897986688,19,0
1.915522989,19,0
1.938151811,19,0
1.960576058,19,0
1.973061339,19,0
1.996095988,19,0
2.01593254,19,0
2.039698234,19,0
2.056586482,19,0
2.081690733,19,0
2.081593752,19,0
2.089716791,18,0
2.072045725,19,0
1.891053825,20,0
1.941971368,20,0
1.94640355,18,0
1.953270187,17,0
1.950097097,18,0
1.938400662,18,0
1.92916998,19,0
2.079535778,22,0
2.123505643,22,0
2.0952657,22,0
2.095702117,22,0
2.094623434,22,0
2.092822665,22,0
2.090474163,22,0
2.089542709,22,0
2.089061935,22,0
2.089061935,22,0
2.089061935,22,0
2.088088796,22,0
2.08759879,22,0
2.086375048,22,0
2.085842653,22,0
2.069575866,23,0
2.042106198,21,0
2.034465952,21,0
2.037553253,21,0
2.0364955,23,0
2.037389241,23,0
2.039870572,22,0
2.041424076,22,0
2.045088091,22,0
2.043469234,22,0
2.042501567,19,0
2.03874551,19,0
2.037489593,19,0
1.934750357,24,0
1.909123628,22,0
1.904348155,25,0
1.752220501,25,0
1.765384075,23,0
1.781746921,21,0
1.799253423,21,0
1.79720555,21,0
1.791844631,21,0
1.78775813,21,0
1.807245903,21,0
1.807471537,21,0
1.805865158,21,0
1.803278684,21,0
1.799288695,21,0
1.800316182,21,0
1.799521075,21,0
1.804784526,21,0
1.806167231,21,0
1.807183332,21,0
1.812860104,21,0
1.819161832,22,0
1.825596786,21,0
1.830328325,22,0
1.830319814,22,0
1.823439183,22,0
1.853141708,22,0
1.86157856,22,0
1.863804474,22,0
1.85789167,23,0
1.846531655,23,0
1.831570077,23,0
1.845781225,21,0
1.871969197,19,0
1.874854975,19,0
1.873269524,18,0
1.876113164,18,0
1.879257759,18,0
1.878505838,18,0
1.876934496,18,0
1.875357123,18,0
1.846212271,22,0
1.7769529,26,0
1.777261808,26,0
1.776047525,26,0
1.779234769,26,0
1.782736929,26,0
1.779542047,26,0
1.775506733,27,0
1.73677671,30,0
1.733903986,30,0
1.731648033,29,0
1.729202865,29,0
1.726745678,28,0
1.725937888,29,0
1.729625181,29,0
1.734499599,29,0
1.739607198,29,0
1.74410388,29,0
1.776653248,29,0
1.861263568,28,0
1.863818707,29,0
1.859095055,29,0
1.980964852,29,0
1.962342839,31,0
1.94523276,31,0
1.924691282,31,0
1.920861403,29,0
1.920897974,31,0
1.918819315,32,0
1.918464364,30,0
1.914910527,30,0
1.916542119,31,0
1.926206429,30,0
1.926249331,23,0
1.929006591,23,0
1.949731738,23,0
1.95946066,23,0
1.96258494,24,0
1.963747623,24,0
1.964351979,24,0
1.964320931,23,0
1.962198599,21,0
1.959315379,20,0
1.962261625,20,0
1.964250375,20,0
1.94429143,20,0
1.941438675,20,0
1.944442926,20,0
1.941015929,21,0
1.948728247,21,0
1.955791269,21,0
1.96803487,21,0
2.002747408,21,0
1.999429741,20,0
1.993110117,18,0
1.98088681,17,0
1.970609972,18,0
1.958381261,18,0
1.947773175,18,0
1.940789274,18,0
1.937765516,18,0
1.913755684,18,0
1.894971791,18,0
1.876891401,18,0
1.858118931,18,0
1.839916579,18,0
1.828222351,17,0
1.81741138,17,0
1.617882509,16,0
1.463598451,16,0
1.448403022,15,0
1.427186455,15,0
1.402645167,17,0
1.38975535,18,0
1.437587677,18,0
1.429234234,19,0
1.404339818,19,0
1.425656753,19,0
1.414249997,21,0
1.394475996,21,0
1.254667918,21,0
1.210269073,21,0
1.059960758,21,0
1.051492567,21,0
1.041737707,20,0
1.031012426,20,0
1.026921258,23,0
1.017719549,24,0
1.030001596,26,0
1.020942375,25,0
1.01627244,25,0
1.009055577,26,0
1.000457907,27,0
0.995056919,28,0
0.99012776,29,0
0.93621806,29,0
0.928627066,29,0
0.922769239,29,0
0.918693991,29,0
0.914255863,29,0
0.910118612,29,0
0.894410437,29,0
0.861012621,29,0
0.855188393,29,0
1.08451663,31,0
1.56969759,32,0
1.564010387,30,0
1.556313056,29,0
1.552605514,29,0
1.544366004,28,0
1.543805693,28,0
1.536161198,29,0
1.525580987,29,0
1.521151959,29,0
1.52216896,29,0
1.524186038,29,0
1.524212687,29,0
1.53290104,31,0
1.542334177,31,0
1.545580867,31,0
1.549052975,28,0
1.54956679,27,0
1.678955818,28,0
1.706992096,28,0
1.711853803,28,0
1.714153736,28,0
1.717997522,28,0
1.719246044,29,0
1.720380701,29,0
1.722747921,27,0
1.728041204,27,0
1.728675001,27,0
1.735902771,27,0
1.735573915,27,0
1.734032204,26,0
1.722042416,26,0
1.707956948,26,0
1.70526131,22,0
1.701675033,21,0
1.700912356,21,0
1.703081236,21,0
1.710248747,21,0
1.717822975,21,0
1.725210569,21,0
1.730409063,21,0
1.73130183,20,0
1.739902446,23,0
1.739213919,23,0
1.737586557,22,0
1.739110833,22,0
1.73902783,21,0
1.736972738,23,0
1.727712716,23,0
1.719166336,23,0
1.714193701,24,0
1.711282258,23,0
1.706090953,23,0
1.701751298,23,0
1.69641863,23,0
1.69322329,23,0
1.687201163,23,0
1.685253474,24,0
1.684028618,21,0
1.680664047,21,0
1.675119638,21,0
1.623560504,21,0
1.621919262,23,0
1.626618062,23,0
1.62586193,23,0
1.658434301,24,0
1.669182566,24,0
1.667933343,24,0
1.667898036,25,0
1.667500013,23,0
1.670057423,23,0
1.677677573,24,0
1.676684947,26,0
1.674884538,29,0
1.67139071,27,0
1.66895537,27,0
1.668609186,27,0
1.666877991,25,0
1.665488313,25,0
1.660929376,22,0
1.659778943,22,0
1.659935261,22,0
1.657320056,21,0
1.65403789,21,0
1.649800831,21,0
1.648306943,21,0
1.643327429,21,0
1.642007964,21,0
1.64262874,22,0
1.64262874,22,0
1.64008709,21,0
1.640580256,26,0
1.646114746,28,0
1.647885909,28,0
1.648878149,28,0
1.650702907,28,0
1.650238066,28,0
1.644198095,28,0
1.642498233,27,0
1.643882711,28,0
1.638771831,28,0
1.648019384,28,0
1.644318855,28,0
1.644961518,27,0
1.652308595,26,0
1.653117648,22,0
1.655797151,20,0
1.658221085,20,0
1.663362404,18,0
1.673510906,19,0
1.676536506,20,0
1.678900962,22,0
1.680536389,22,0
1.682044489,22,0
1.684789264,21,0
1.686927633,21,0
1.689290697,21,0
1.68716762,21,0
1.681639449,21,0
1.680345401,21,0
1.680345401,21,0
1.688314746,21,0
1.697873178,21,0
1.698027577,20,0
1.698906034,20,0
1.677438003,19,0
1.646344495,19,0
1.648186229,19,0
1.670114415,20,0
1.677116802,21,0
1.673201351,21,0
1.586094466,19,0
1.549059578,20,0
1.378217734,20,0
1.378896732,20,0
1.381671161,21,0
1.381126608,21,0
1.38346536,21,0
1.38894785,21,0
1.394454712,21,0
1.396633456,21,0
1.393367599,21,0
1.393572079,21,0
1.397689469,23,0
1.404243234,23,0
1.401851783,23,0
1.407069566,21,0
1.411778874,21,0
1.374448012,20,0
1.371626789,20,0
1.376697506,21,0
1.376678014,21,0
1.376809329,21,0
1.36816623,22,0
1.366754021,22,0
1.365576118,22,0
1.364952053,22,0
1.364089209,22,0
1.356969103,22,0
1.215596364,22,0
1.218313686,22,0
1.213575425,19,0
1.212916729,23,0
1.354032326,23,0
1.351173503,22,0
1.348940565,22,0
1.349517298,22,0
1.354766098,21,0
1.359029814,21,0
1.356844864,21,0
1.353454469,21,0
1.355627885,22,0
1.358026362,21,0
1.362333114,22,0
1.359324202,22,0
1.353310768,24,0
1.353850512,24,0
1.370819428,25,0
1.360804123,23,0
1.368533264,23,0
1.367057463,23,0
1.366204793,23,0
1.357128663,24,0
1.356809365,23,0
1.361753848,24,0
