MeanPacketSize60,SYNBoolean60
98.3509492,9
99.62386787,9
101.286351,9
102.737971,9
103.2080537,9
104.9846547,9
106.7005348,9
107.6237219,9
108.2819627,9
108.5708275,9
108.6929023,9
109.1261517,9
109.6926934,9
110.1307803,10
110.7111597,10
110.6268657,10
96.13471901,9
91.57297297,8
90.94099849,8
91.48262548,7
91.41622035,8
91.41284404,8
91.10144928,7
90.67870579,7
93.63138416,7
93.83606557,7
94.10810811,7
94.60474006,6
97.51107325,6
98.30688753,6
98.22825151,6
100.1309963,6
90.15930113,5
89.14412636,5
87.95895522,5
86.65008726,5
85.41700405,5
87.63875205,6
88.20415225,6
81.95373665,6
82.51672862,6
82.90201729,6
83.03317073,6
82.7428023,6
81.92222222,6
81.00346021,6
79.99323181,6
79.76006711,6
79.75293132,6
79.75293132,6
79.39288738,6
79.8910473,6
79.90245971,6
79.85156913,6
79.9544688,6
75.10941476,6
75.15590009,5
75.18142734,5
75.67636986,5
76.22914912,5
75.0984589,5
74.55756579,5
74.46540362,5
74.47489712,5
107.8387352,6
117.3893499,7
117.3893499,7
117.5291262,7
119.5712357,8
119.6960054,8
119.6770481,8
119.2790854,8
118.3203177,8
117.9454665,8
117.9625,8
127.4974194,9
128.1752443,9
130.1347185,9
131.625171,9
131.9821306,9
131.9895906,9
131.239726,9
130.3003367,9
135.5937082,10
134.0834446,11
138.4251969,11
138.0078227,12
137.5946451,13
139.6447284,13
139.256927,13
139.344086,13
139.642132,13
140.1587708,13
143.2657807,13
143.3555704,13
145.8477961,13
148.2015614,13
144.7423823,12
143.3211134,12
146.085614,12
145.9649615,12
146.6193503,12
147.4632929,12
148.1969806,12
148.7173761,13
151.7962292,14
153.1794501,15
153.4130435,15
152.1572638,16
151.349406,16
150.4740484,16
149.2043156,17
147.3348243,18
145.6063041,19
143.5939759,19
142.3263347,19
141.8232503,19
141.3292469,19
140.3352635,19
140.4491917,19
140.0522727,20
141.707416,21
141.7436477,21
141.4263217,21
118.0090498,21
109.1250766,20
108.2331731,20
104.9586093,20
98.78813989,19
96.98107852,19
96.64761012,19
96.58372311,19
97.09013283,19
97.29942693,19
97.6063327,20
90.26548248,19
90.64048193,19
90.59624639,19
90.46979866,19
90.2789148,19
90.39292365,19
90.31998137,20
90.61095764,20
86.37122558,19
85.45307589,18
81.72014421,18
81.64443443,17
80.01810585,16
80.0460251,16
79.68058161,16
79.70831376,16
80.02411348,16
80.19971401,16
80.12872238,16
80.688087,16
107.9025187,17
108.969334,17
110.0497292,17
110.280397,17
109.4100338,18
108.6822254,18
123.0494107,19
122.8544962,19
122.7820397,19
122.5689095,19
123.0744382,18
122.7081362,17
122.4823911,18
123.0808271,17
123.3588291,17
123.6056872,17
129.2148642,17
129.6938675,16
130.3677289,15
131.5823438,15
131.5756324,15
131.6521288,16
137.8794436,17
138.3355705,17
138.4153605,16
137.6331085,16
137.6159834,16
136.6668407,16
135.4452965,16
140.0094527,16
139.9925447,16
140.9652743,16
146.2304371,16
156.0270758,16
161.7791372,16
166.5845771,17
166.7996278,17
165.9858549,17
165.0853138,17
165.6226065,16
164.9055794,16
164.066504,16
163.910475,16
164.2516799,16
164.8924401,16
173.6240648,16
171.7760736,15
172.1311374,15
177.9202899,15
178.1722772,15
179.0785096,15
186.4394737,16
185.5153494,16
182.9315419,16
184.0865633,16
186.4412145,17
183.9270767,17
187.1612903,18
181.9696793,18
180.1629375,18
151.4996919,17
146.676185,18
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
77.74829299,10
77.86940182,10
73.79162732,9
73.58819933,9
73.52335896,9
73.48608263,9
73.67058133,8
73.66431925,8
73.65365424,8
73.90967553,8
73.84914912,8
73.54175094,7
73.51141553,6
69.78620102,6
69.3201028,6
69.5524957,6
69.71649792,6
69.47449622,5
69.16541599,4
69.29880478,4
69.63442295,4
69.6969697,4
69.07555089,3
68.61004274,2
68.75245365,2
69.27313266,2
69.36332831,2
69.18627073,2
69.30705882,2
69.49940024,2
70.73695375,3
71.46146831,3
72.42989289,3
76.01280158,4
79.89955687,4
81.64383562,3
82.89254386,2
83.42881166,2
83.07918552,2
83.11728045,2
83.26784694,2
83.85624284,2
84.810232,2
85.14118372,2
84.25877454,2
83.38206174,2
83.29008499,2
90.45504386,2
88.9015352,2
88.86226913,2
90.40155729,2
90.54460352,2
90.3190319,2
90.75703037,2
90.19096045,2
90.347254,3
92.32230908,3
93.07051672,3
93.72249691,3
93.3242236,3
92.79915815,4
92.75570228,4
102.6840298,5
103.8003555,5
105.4917929,6
104.936646,6
104.3514515,6
104.3547995,7
104.1805556,7
103.9632087,8
104.9038462,8
104.8923358,9
106.4400738,9
107.664362,9
107.46625,10
212.3294062,11
212.2576543,11
207.9707896,11
200.8500652,11
189.2914673,11
182.1000378,11
181.4538288,11
181.3852213,11
178.8448591,12
178.042041,13
177.5378543,13
176.7645173,13
176.7229345,13
176.6911608,13
176.2945133,13
180.335084,13
180.9704329,13
181.5862558,13
180.2528612,12
178.4781667,12
178.7681319,12
178.9801251,12
179.6672849,12
179.5338013,12
177.0481187,12
173.859254,12
171.1750517,12
172.0138793,12
173.5622363,12
175.8694097,12
177.3812976,12
179.1051273,12
176.1785311,12
179.0477842,12
183.7654814,13
183.4235341,13
184.8231511,13
187.2782787,13
187.4464506,13
189.2048942,13
190.5582565,12
190.9333615,12
192.8895075,12
193.1623014,12
193.5235647,12
196.1748466,11
196.4738691,11
193.8025771,10
196.171897,10
196.3426835,9
199.984127,9
200,9
199.52842,8
198.1230916,8
197.0246796,7
195.3509346,7
197.4407832,6
197.068651,6
194.5649504,6
193.1913003,5
82.8962149,4
82.82714547,4
83.19561129,5
85.29905914,5
89.16575875,5
94.08512468,5
93.98197425,5
93.74204355,5
95.0980052,5
93.00627803,4
93.06899642,4
93.81916817,4
93.72535211,5
93.81465137,5
93.81553398,5
79.91727273,5
82.19804618,5
82.01243339,5
82.05782918,5
82.41747573,5
211.2825758,6
211.4109174,6
209.9324324,6
205.9578182,7
208.8597923,7
213.9493477,7
219.075337,7
216.7731878,7
215.0408951,7
213.021309,7
221.4555315,8
206.9032895,8
204.0167742,8
216.4905083,9
228.5877771,9
243.1917563,10
237.6770347,11
235.1712734,12
235.6777228,12
235.2864198,13
234.4472263,14
232.3704776,15
230.5413498,16
230.3421927,17
245.0174632,17
244.2484047,18
241.4547481,19
241.0355556,20
241.2934638,21
239.6802097,21
250.2714041,21
249.6400853,22
254.8511905,22
257.232358,22
260.0078534,22
263.4,22
265.9887741,22
268.2582842,22
271.5486399,22
271.6752768,23
270.6784404,24
267.541028,24
266.8949212,24
262.6397596,25
261.6149979,26
261.108919,26
261.9265374,26
263.7505206,26
265.1568545,25
266.2668076,25
265.9422672,25
266.0270156,25
268.2932877,24
267.9063702,24
270.3825758,25
269.7994137,24
269.7973087,24
266.4240794,24
262.8863544,25
258.6381028,25
201.7726891,25
200.1146998,25
200.8605909,25
202.9091295,24
203.9721985,24
205.6663782,24
207.1098039,24
212.4697431,25
209.8079555,25
206.8704794,25
198.0164557,24
204.5295154,24
206.1143747,24
202.0781969,24
192.0819288,23
181.0730897,22
177.7221924,21
176.8858909,20
176.5086835,20
176.3816751,19
182.6187291,19
182.8104612,19
184.2834377,18
184.0124929,17
159.7477169,17
161.0748075,17
164.4861639,17
164.9022801,16
170.7913978,16
171.4811947,16
154.6069235,17
155.706448,16
149.0198977,16
148.1402027,16
146.6963989,16
148.3644468,17
148.7391992,17
148.9348739,17
147.6395049,17
148.8514644,16
159.2289282,16
167.0537634,17
164.8351121,16
165.5045285,16
160.4518873,15
157.333515,15
155.338992,15
155.1211477,15
159.7007224,16
157.7779464,16
158.3865375,16
173.6565511,17
172.211127,17
171.5906736,17
164.5688202,16
163.3282337,17
163.3165736,17
165.2399241,17
172.5688995,17
173.7605022,17
165.4535104,16
161.9309392,16
161.2208505,16
157.5938326,16
157.4171429,16
157.203858,16
156.8132398,16
151.3239437,15
153.0995962,15
155.7761883,15
168.2584687,16
170.4420323,17
170.741771,17
165.4915809,16
165.1963619,16
164.6065802,16
164.1684356,16
163.7170507,16
163.8606368,16
164.0369857,16
156.8083942,15
156.5594533,14
155.5876335,15
153.4166306,15
153.6707477,15
150.8403211,14
148.6432856,13
148.4447015,13
143.3720712,12
143.5678722,12
141.3962264,11
137.3176059,11
136.5477016,11
137.1713287,11
137.9673433,11
135.838051,10
135.6534012,10
135.5362454,10
136.6920891,10
136.7709815,10
128.1541463,9
121.1698686,8
121.1749242,8
125.6897436,8
127.6515071,8
128.4606742,8
129.9635962,8
130.0950276,8
123.9818285,7
124.7174038,7
124.2183381,7
102.2645438,6
102.8595401,6
102.690521,6
104.0836576,6
104.8894102,5
104.8085526,6
104.4210183,6
96.1846554,5
96.28685791,5
98.61221591,5
102.1349148,6
100.6241947,6
102.464018,6
102.262528,6
101.5774336,6
101.6761488,7
102.008817,7
101.8424908,7
101.4978229,7
83.77614138,6
79.27059713,5
79.38098802,6
79.53549849,6
79.73796791,6
79.8080185,6
80.04925723,6
80.05789056,6
80.80434783,7
80.8540203,7
81.34609121,7
81.68599834,7
79.20887728,7
82.61930783,7
83.53802281,7
84.32093933,7
84.36506379,7
84.42043222,7
84.88499025,7
102.4896861,8
125.962326,9
130.4943032,9
130.8634752,9
128.5476395,9
126.0979757,10
123.279845,10
120.6874536,10
118.1209104,10
117.7512367,10
117.7314488,10
117.5084507,10
116.9662447,10
117.077574,10
111.7067239,9
111.9058908,9
111.7389758,9
111.375,9
111.1203897,9
110.6455609,9
111.9267956,9
111.788713,9
111.9151724,9
112.2869924,9
112.4506556,9
112.4531034,9
112.2946429,9
112.1181755,9
112.5930314,9
113.1684511,9
113.5323276,9
113.8246753,9
113.4348148,8
116.0287044,8
116.9062254,8
145.3254932,9
184.0351105,10
184.9809211,9
184.3588918,10
185.342711,10
183.6988636,10
181.1219059,10
178.5717747,10
178.8515815,9
178.3476681,9
178.1330109,9
178.6307506,9
178.2014475,9
177.9879591,9
178.669507,8
178.0230024,8
203.8125366,9
203.8517333,10
202.5645397,10
204.7846154,11
205.4850047,11
206.3929245,11
206.3929245,11
206.0348235,11
206.2001889,11
201.8472154,10
197.3196765,9
198.8769063,9
200.4237755,9
201.7601333,9
198.4503275,8
194.6169761,8
197.69464,8
202.4773109,8
202.6227578,9
202.2946081,9
202.9302066,9
200.036105,9
190.4055018,9
188.8650554,9
189.1120081,9
189.5687468,9
207.492515,10
210.4920174,11
227.6908233,12
235.6657469,13
233.4385214,13
227.6754419,13
221.8172238,13
219.1468382,13
218.9002849,13
218.3562811,13
218.6702241,12
217.4825274,12
216.6924157,12
216.2282114,12
216.5275342,12
216.7179487,12
217.2961918,12
217.2308777,12
206.6143579,11
190.1499405,10
190.2310441,10
191.4457929,9
191.8194103,9
193.780133,9
209.6194332,10
212.0324969,11
212.8791891,11
212.9424669,11
212.6935151,11
212.2239605,11
211.5803681,12
210.9747454,12
210.7184703,13
210.8521987,13
192.9368509,12
189.2682927,12
180.4423415,11
175.2074954,10
232.1602564,11
229.1383648,11
226.8424318,11
239.0992126,12
232.5283019,13
229.2965953,14
224.6630249,15
222.1268952,15
218.9634777,15
215.9927123,16
215.2242195,16
215.7155499,17
220.6557728,17
239.2286355,18
237.226807,17
234.974242,18
231.599895,18
230.8452692,19
228.356629,20
225.8199292,20
219.536715,21
216.4219749,21
211.1826281,21
214.9277848,21
203.0219539,20
195.4433318,19
195.7777271,19
197.6875,19
200.6953439,19
199.4318182,19
199.1430243,19
199.6988717,19
200.6461325,20
208.0995271,21
208.7651584,21
208.6976061,22
205.5100552,22
204.36549,22
202.9240287,22
201.793497,22
202.4610486,23
202.8218666,24
208.9011033,25
207.7732431,25
206.5030554,26
202.3376723,26
194.1954887,26
200.210965,26
198.7000733,26
197.117945,27
194.5565803,27
192.6439314,28
191.4830817,27
191.1353511,28
189.5023514,27
187.7895782,28
185.3885102,28
184.7847222,28
186.2259277,28
186.2034062,29
161.8910637,28
171.9526356,29
173.2395409,30
167.4547553,29
168.3765189,28
168.1373812,27
170.3808449,27
169.1790972,27
169.1963101,27
170.4329238,26
172.5658708,26
174.281812,25
172.5475862,26
156.9707045,25
156.3752231,26
154.7846761,25
155.350398,25
158.0538351,25
161.495514,24
165.2516569,25
168.1460255,24
169.9413291,24
164.5564756,23
156.4402186,22
159.1168071,22
163.1824197,23
163.9438229,23
164.7667946,23
164.4583234,24
174.3298178,25
174.7361712,25
173.5267411,25
170.6183115,24
163.134296,24
163.0247596,24
163.3550882,23
165.8954928,23
166.9887416,23
168.234371,23
169.4363962,23
170.8838174,23
169.8086124,22
159.9285315,21
160.9997178,21
161.3218032,20
164.8213552,20
166.2862675,19
153.2395342,18
153.7219589,18
155.3958065,17
158.7779638,17
161.6932642,16
163.5305907,17
163.2650293,16
165.4333333,16
167.1651376,15
170.7900356,15
172.2937626,14
174.6224322,14
173.8538989,13
181.1697855,13
150.5321796,12
145.8225898,11
145.593519,11
144.7397414,11
145.1909348,11
141.379822,10
146.3440454,10
150.0907298,10
150.2552493,10
149.4417697,10
146.2975518,10
137.1614907,9
136.2538414,10
138.6715417,10
141.0241423,10
140.6485643,11
133.2259094,11
132.8539683,12
125.3985834,11
149.9302752,12
152.2565632,13
154.2697484,14
153.835933,15
153.8361032,15
147.2987239,14
147.1470759,14
147.1470759,14
148.0023599,13
127.4722906,12
127.7249691,12
125.4691062,13
123.9881936,13
118.8803738,12
119.2222914,12
115.7611854,12
112.0425188,12
111.1990496,12
111.3786203,12
111.3786203,12
105.5554971,12
105.1754478,12
127.4104365,13
127.5799799,13
127.9651515,13
125.615347,13
122.0198157,13
120.9325843,13
120.447861,13
120.5560518,13
138.080207,14
138.0465517,14
138.3064935,13
138.3825065,13
139.3143989,13
140.7101968,13
141.9310032,13
143.4766528,13
145.1835772,13
146.5892514,13
147.4654422,13
147.9008264,13
148.4050881,13
148.8720472,13
158.4609375,14
158.5386497,14
158.7783227,14
158.658668,14
159.0954255,14
159.5436075,14
160.7237953,14
163.9642127,14
167.1412013,14
170.1722282,14
171.6962381,14
172.8485698,14
175.1146789,14
176.7891317,13
184.3801006,13
183.1384615,14
162.7848101,13
160.2534803,13
158.9553837,12
168.8974209,12
168.0092807,13
167.6346821,13
167.3382688,13
166.3848758,13
164.7349398,14
163.6411924,15
162.4704936,15
167.3751406,14
173.1428571,14
169.802849,15
162.2598509,15
158.8628454,16
163.0679508,17
164.0026681,18
162.9888712,18
161.5245478,19
160.3458957,18
156.5259804,19
133.7367647,18
131.3761251,18
129.7971216,18
141.9921587,19
144.6919771,19
141.4604716,19
143.4261984,19
143.6444867,19
124.5925743,18
124.6245666,18
124.7181909,18
125.024126,19
124.9243243,19
125.0171233,19
122.5074697,19
120.8094808,19
120.8094808,19
120.849278,19
120.5910515,19
120.7269058,19
120.7269058,19
120.7247993,19
115.835471,19
119.5362442,20
118.4738589,20
117.7743254,20
117.0201288,20
116.9252412,20
127.6055512,21
127.5041128,21
127.4015625,22
127.7171157,21
128.2951735,20
128.2368421,20
128.1788485,19
127.7648475,19
118.1662006,18
116.1897156,18
115.9392682,18
113.2459135,17
112.2802139,17
105.5879797,16
105.8654259,16
105.283698,16
109.0985869,17
110.9541985,18
110.0711111,17
109.5513022,16
109.1327324,16
108.5150215,16
108.5596077,16
108.849601,16
110.5609137,16
112.8246731,15
113.6076294,14
113.5410116,14
113.9784763,14
114.0516644,13
114.3521815,13
115.2208545,13
116.3284699,13
117.6744632,13
119.3350294,14
110.8726454,13
112.6238919,14
116.4102448,14
117.5340858,15
117.3175676,15
117.3034669,15
117.25,16
117.0459002,16
115.9215513,15
114.0451667,15
113.2132445,16
114.9878525,16
116.4479821,16
116.9857079,16
116.9686941,16
116.8940487,16
129.8791594,17
142.5517979,17
142.4907686,17
139.7388619,16
135.7104072,16
134.4520303,16
135.435368,16
136.9266849,16
136.840868,16
120.4927088,15
120.2402112,15
118.810661,15
172.6628658,15
203.5485047,15
207.1153569,16
206.6782765,17
217.1019608,17
217.1502314,18
221.4656181,17
224.0123735,17
225.0237646,17
228.5761741,18
227.8911229,19
228.4870229,18
229.6118568,19
236.369432,18
239.6682323,17
235.8876827,17
232.1712329,17
227.9021611,17
229.8056439,17
230.8604,17
234.8694399,16
235.643507,16
235.8037267,16
235.1625413,16
235.931752,15
235.8739566,15
237.546786,16
236.1656614,16
235.7416767,15
234.7765363,15
247.8814647,16
257.1520426,16
256.0737994,16
256.732884,15
254.7496489,15
256.019084,15
254.6059249,15
251.3299527,16
250.5102797,15
247.2264901,15
249.986684,16
257.0514851,17
256.7709019,17
257.0036244,17
257.1985488,17
257.1739418,17
256.3396411,17
256.3228729,18
252.6007879,18
244.7212951,18
244.8433534,18
244.7367367,18
245.8338926,18
250.7619704,18
251.7942401,18
254.7617241,19
261.0461433,20
276.0110775,21
276.6024907,21
282.1061549,20
245.5972382,20
216.6321471,21
212.5716019,20
212.4691657,20
202.1023947,20
208.4567955,19
209.7496712,19
215.2691466,20
223.4373272,20
223.0586047,19
224.1568812,18
227.0544578,18
229.2017276,17
229.6184412,17
234.9236988,18
244.7475936,18
256.6747826,18
270.5164494,18
274.5734177,18
271.2454941,19
268.6365869,19
274.909475,20
277.0073126,20
278.742629,20
280.105686,20
298.0752056,21
298.8328304,21
303.2283951,21
304.5872129,21
306.7138384,21
290.7962707,20
278.6253968,19
281.1495177,19
285.8472984,20
287.3372734,20
283.5922015,19
286.2317173,19
292.9855688,18
294.2721843,18
300.7160386,19
309.3051163,19
307.2374645,19
334.9250226,19
333.1903052,19
328.30837,19
319.6973019,20
313.9062762,21
311.3631003,20
305.3698049,19
305.1611814,19
296.9624796,19
285.2048099,19
332.2865248,19
333.0796586,19
317.1260899,19
324.5542249,18
315.2826234,17
306.5849496,16
284.6742049,16
283.4578652,16
283.5966268,16
290.167415,16
290.3786531,16
311.5869018,15
312.5233881,15
312.5233881,15
312.5233881,15
299.0327565,14
290.5304701,15
286.8364566,16
283.6707727,16
281.4545455,16
278.3997815,16
272.2558386,16
262.4502618,15
258.865059,15
258.4270353,15
257.6190719,15
257.3172098,15
260.076087,14
261.8955614,14
257.5691404,13
257.748263,13
257.6105769,13
257.463714,13
240.5253093,12
239.0601589,11
238.9778786,11
238.9778786,11
239.486917,11
239.4901408,12
245.5101593,13
245.0021906,13
240.0715871,12
248.2072727,13
262.2272504,14
262.6804734,14
259.6119475,14
258.5930401,14
259.3296117,13
253.6938079,12
251.1144814,11
235.2589965,10
233.8802817,10
232.8534267,10
233.3416118,9
235.1756549,8
236.3371251,8
235.0893971,8
231.9042499,8
235.3154047,8
241.1770103,8
209.4597961,8
215.5428571,9
223.8410596,10
205.0745568,11
198.9875622,12
198.3432392,12
202.7762487,13
201.5462822,13
201.1113911,13
185.2144,13
182.3276866,13
163.1763452,14
174.2679501,15
175.3529119,16
174.3146784,16
176.6440763,16
172.3031377,15
185.3328697,15
180.5409982,15
180.1216156,15
180.8998211,15
183.2091116,15
185.3270032,15
186.5861098,15
186.1018692,15
185.9211754,15
184.8248614,15
184.5313364,15
184.3012879,15
183.613626,15
182.9899955,15
182.5394022,15
182.0654037,15
181.6096137,15
181.2934588,15
180.8983722,16
180.4866287,16
180.4866287,16
179.3992147,16
173.0248668,15
173.4278075,15
174.0376344,15
163.9126679,14
145.4732279,13
145.9010764,13
147.9957961,13
149.1240021,13
149.7459807,13
150.8492408,13
152.3267218,13
153.2101806,14
154.4422442,14
156.1222098,14
157.5373726,14
158.8765786,14
159.1773172,14
153.6786297,14
155.5566038,14
155.8758352,14
156.0898438,14
146.1383285,13
137.3689205,12
132.5805849,11
133.5651877,10
136.9199712,9
138.6573324,9
142.2706065,8
143.7688044,8
141.4741712,8
141.1137771,7
141.1107668,7
139.2887701,6
118.919583,6
112.4784988,5
112.5093604,5
111.2486732,5
110.0469208,5
73.99618029,4
74.03055142,4
74.20148148,4
74.08670096,4
74.01315789,4
73.95175439,4
73.86498195,5
74.18355776,5
74.09809457,5
76.44121715,6
76.39586207,6
76.42185339,6
76.4628214,6
76.47771588,6
76.47771588,6
76.43933054,6
76.43933054,6
76.45422781,6
73.95490336,5
73.95038979,6
73.8915493,6
72.73177636,5
72.62030598,5
72.54320988,5
72.34011819,5
72.29217841,5
72.05520703,5
71.81351981,6
71.50479413,6
71.26132024,6
71.04550209,7
71.200706,7
71.10190151,7
69.9408867,6
69.33349901,6
69.06718598,6
69.06718598,6
69.07149758,6
69.14204004,7
69.65814536,7
69.65285996,7
69.69049951,7
69.67953102,7
70.699855,7
70.65244789,7
101.0553488,8
99.97430117,8
98.95050372,8
98.4586759,8
97.62505272,9
97.1698505,9
97.31875,9
97.83488176,9
98.25394793,9
98.91568883,10
99.36460649,10
104.4201754,10
104.4408889,10
113.25,11
117.4736842,12
130.1409429,13
134.9303562,14
135.8884698,14
144.700925,15
144.8764161,15
144.7615622,16
145.7704663,15
146.4228751,16
146.4596013,16
146.789916,16
146.4992167,17
147.1115071,18
146.2745592,18
145.2201566,19
143.126371,19
141.2805219,19
139.0153846,19
137.1584989,19
135.3209823,19
134.3160357,18
133.151046,18
132.6988002,18
132.7491708,18
137.157381,19
138.0379381,19
137.9480412,19
138.0745163,20
140.5160051,19
141.9926087,19
144.2142218,19
152.3863114,19
155.2252381,19
158.3556981,19
159.6025,19
159.4672991,19
161.4323499,19
160.0670335,20
164.1939424,21
164.177929,20
164.0962099,20
164.7093644,21
164.6270611,22
164.637506,22
175.4355069,23
178.7131491,24
158.3467441,24
160.3212019,25
163.3487358,26
168.1801189,27
170.5645372,26
176.8606771,27
178.1355858,27
177.6439493,27
177.755575,27
242.569464,27
243.5432624,26
241.4784328,26
243.8892832,27
239.1529327,26
236.0590327,25
229,25
226.8788831,24
230.0717213,25
227.296649,25
231.1693605,25
231.3021456,24
231.4464034,24
231.8189199,23
230.9385534,23
228.6522346,23
232.5427975,23
232.941611,23
233.4537756,23
235.1260745,23
238.8408342,23
242.5126866,23
246.5709382,24
254.3630031,25
260.0471513,26
263.9350962,26
267.870098,26
269.2059543,27
268.9902399,28
269.6078112,28
270.4507962,28
271.1154791,28
271.385468,27
260.6172118,27
256.2380046,27
254.9655825,27
251.2041825,26
251.1421513,26
250.5884805,26
250.2613464,26
248.7621013,26
247.1300632,26
249.2208427,25
248.5144397,24
250.7741305,24
245.9775238,24
243.0286037,23
239.3389893,22
239.0837329,22
231.8665414,21
235.3931732,20
235.3389381,19
236.6858545,18
237.3955157,17
236.3255597,16
236.787652,16
232.7177535,15
230.1125642,16
229.2956764,16
227.8778239,16
129.8472222,15
128.1503538,15
126.9234783,15
119.058046,15
123.0626411,15
124.0797476,15
126.1720493,14
126.9488117,14
117.1332908,13
117.5522581,12
110.0209974,12
110.6099668,12
110.8957219,12
110.9453441,12
134.9592089,13
163.0810185,13
157.0807307,12
157.707113,11
158.4767932,11
159.6674817,10
159.7711138,10
160.08626,10
160.5787841,9
153.8612863,8
150.9217949,7
151.0867052,7
150.4846939,7
150.4060881,7
151.7597617,6
168.5272021,6
199,7
200.5366817,7
204.0770122,7
219.4028223,7
226.9892401,7
227.9492558,7
227.270763,7
227.4054054,7
228.2690217,7
224.5973684,8
225.1536939,9
227.4202128,9
227.2377158,9
222.9201521,10
221.8916877,10
220.75625,10
221.9076255,11
227.4711538,11
227.0658568,11
225.2737042,11
222.2834988,11
219.7089689,11
218.3914096,11
235.8744292,12
254.1230769,13
250.8555447,14
250.1361434,14
252.5088583,13
253.680198,13
254.8655378,13
258.9672048,13
264.2076644,13
269.0800636,13
274.6423119,12
275.331467,12
276.9103215,12
276.6651635,12
274.8485187,12
272.7083564,12
267.9978355,12
255.5137335,12
252,13
247.9833571,13
247.8206831,13
240.4636411,12
225.9064095,11
225.7342776,11
225.3753533,11
225.2966102,11
227.1180089,12
227.1180089,12
226.7988858,12
226.7988858,12
239.6918367,13
251.9804923,14
251.2956964,14
246.8948081,14
241.9371681,13
239.7469983,14
226.6254448,13
207.7968829,12
206.6995,12
206.4206587,12
205.6729529,13
203.2258846,14
203.4072816,14
202.2987952,14
198.8588899,14
195.8463661,14
194.6875859,14
193.745107,13
191.7106691,13
189.7603563,13
189.6971895,12
188.8675676,12
191.8266482,12
191.1883721,11
188.7279781,11
186.7177528,11
198.7400802,12
202.8720782,13
201.8042194,13
200.4178855,13
183.3973595,12
158.246673,11
161.9395683,11
161.975048,11
162.1933622,11
162.2290664,11
162.6331561,11
161.4604944,11
161.2776971,11
160.9493732,11
160.5883766,11
160.2100478,11
162.2278422,12
162.6649581,12
162.5290833,12
162.1747798,12
162.9089636,12
167.2407588,12
164.5883234,11
167.6294643,12
166.568193,12
165.4398441,12
163.3794749,12
162.2568461,12
160.6663569,12
159.6142529,12
157.0156754,11
156.6848875,11
156.3921028,11
156.3921028,11
137.6464198,10
112.3551198,9
112.2129278,9
113.2981677,10
115.3918061,10
112.9813365,9
113.4465371,9
113.5441266,9
113.6773202,9
113.7094595,9
114.0105133,8
114.4238368,7
114.4932993,7
115.1795866,7
116.314888,7
116.3124588,7
115.7857609,7
115.2983819,7
118.0069975,8
119.2818533,8
120.2511445,8
120.4855643,8
121.0866976,8
123,8
124.8261787,8
126.7318841,8
106.4022222,7
90.77886978,6
106.8332003,7
146.9889908,8
147.6453596,8
147.7129687,8
144.3231821,7
144.7270456,7
144.6666667,7
143.3484942,7
141.4630631,7
161.6709677,8
161.4777102,9
161.6837563,9
161.9282443,9
157.6135478,9
153.2881689,8
152.8717445,8
153.4921105,9
158.680198,9
159.8027041,9
161.0908168,10
170.9760936,11
169.8874414,10
176.8410973,11
195.6294766,12
197.8208276,13
197.8835305,13
203.9249318,13
205.5563737,13
205.7919926,14
207.1463974,14
207.2687184,14
206.9986245,14
207.3235294,14
207.4499541,14
207.8508287,14
209.336749,13
209.2653631,13
208.8755803,13
208.487963,13
208.487963,13
208.1856813,13
208.2736939,13
208.2736939,13
212.4477408,14
212.0314065,14
235.6718938,15
236.8744939,15
240.0708986,15
245.1342966,14
248.6613252,14
255.2617893,14
255.8104517,14
256.4942222,14
257.706619,14
258.3743268,14
258.3994614,14
258.1577768,14
261.8373227,15
268.9137317,16
268.6285038,16
265.954933,15
259.7878359,14
255.2721402,14
251.7119565,15
254.9861545,15
254.2239005,15
257.0025907,16
259.575678,16
262.2579787,16
253.9374403,16
264.3610416,16
262.8645833,16
263.1530055,16
272.6463859,16
278.0096103,16
278.0133476,16
292.203051,16
303.4969092,17
305.118767,18
305.0135931,17
297.9482054,17
297.552381,17
298.8791501,17
297.3860511,17
296.3633201,16
295.4143564,16
288.6892627,16
285.3315456,16
281.612578,15
276.3482987,15
275.2943327,16
274.3412193,16
271.4607447,16
268.3396727,16
264.7697654,16
260.5808917,16
256.7735221,16
253.2871732,17
249.6331598,17
246.4826772,17
249.0730097,18
246.5493709,18
246.1236211,18
242.7439539,17
241.8922842,17
220.2313305,16
219.8197774,16
223.2753378,17
221.9438861,17
220.8116424,17
215.9369783,16
214.1463918,17
212.4669371,17
211.9510914,17
214.9409401,18
216.334915,19
216.8421261,19
212.535273,18
198.1424755,17
198.0905038,17
197.9167779,17
201.0887574,18
